year,month,day,event,isHoliday
1401,7,5,هجرت پیامبر اکرم از مکه به مدینه,0
1401,7,5,فرمول «هم‌ارزی جرم و انرژی» (E=mc۲) یکی از مشهورترین معادله‌ها در علم فیزیک,0
1401,7,5,در جریان جنگ جهانی دوم و حمله نیروهای آلمان نازی به ورشو پایتخت لهستان,0
1401,7,5,طالبان با تصرف کابل پایتخت افغانستان,0
1401,7,6,اعدام سید مهدی هاشمی به جرم توطئه علیه نظام و بانی فاش ساختن رسوایی ایران-کنترا,0
1401,7,6,تصویب قانون اساسی جمهوری پنجم فرانسه,0
1401,7,6,درگذشت جمال عبدالناصر رئیس‌جمهور مصر از ۱۹۵۶ تا هنگام مرگ,0
1401,7,6,درگذشت ادوین هابل دانشمند اخترشناس آمریکایی,0
1401,7,6,زادروز کنفوسیوس مشهورترین آموزگار,0
1401,7,6,درگذشت لویی پاستور شیمی‌دان و زیست‌شناس مشهورفرانسوی,0
1401,7,7,روز آتش نشانی و ایمنی,0
1401,7,7,سقوط هواپیمای حامل جمعی از فرماندهان جنگ (کلاهدوز,0
1401,7,7,تأسیس اسکاتلندیارد,0
1401,7,7,زادروز میگل دِ سِروانتِس رمان‌نویس,0
1401,7,7,درگذشت رودلف دیزل مخترع و مهندس مکانیک آلمانی,0
1401,7,7,درگذشت امیل زولا نویسندهٔ فرانسوی,0
1401,7,7,زادروز انریکو فرمی فیزیکدان آمریکایی,0
1401,7,8,روزبزرگداشت مولوی,0
1401,7,8,روز جهانی ناشنوایان,0
1401,7,8,روز جهانی ترجمه و مترجم,0
1401,7,8,درگذشت جیمز دین بازیگر آمریکایی,0
1401,7,8,سالروز «قتل عام بابی یار» و کشتار ۳۳٬۷۷۱ یهودی به‌دست یک واحد ویژهٔ «اس اس» آلمان نازی در دره ای به نام «بابی یار» در حد فاصل شمالی شهر کی‌اف در اوکراین,0
1401,7,8,زادروز ژان باپتیست پرَن فیزیکدان فرانسوی,0
1401,7,8,درگذشت چارلز فرانسیس ریشتر زلزله شناس آمریکایی,0
1401,7,9,روز جهانی سالمندان,0
1401,7,9,پیروزی اسکندر مقدونی در نبرد گوگمل و شکست شاه ایران,0
1401,7,9,انتخاب فرانسیسکو فرانکو به سمت رهبری رژیم ناسیونالیست اسپانیا و آغاز جنگ داخلی اسپانیا,0
1401,7,9,تأسیس جمهوری خلق چین توسط مائو تسه‌تونگ,0
1401,7,9,اعدام خسرو قشقایی به اتهام مبارزه مسلحانه علیه جمهوری اسلامی در فیروزآباد فارس,0
1401,7,9,اعلام حکم دادگاه نورنبرگ پس از خاتمه جنگ جهانی دوم و محکوم کردن ۱۲ افسر آلمان نازی به جرم جنایت علیه بشریت,0
1401,7,9,قتل عبدالحسین تیمورتاش,0
1401,7,10,مهر روز,0
1401,7,10,تأسیس حزب توده ایران,0
1401,7,10,زادروز ماهاتما گاندی,0
1401,7,10,زادروز ویلیام رمزی شیمیدان اسکاتلندی,0
1401,7,10,درگذشت سوانت آرنیوس شیمیدان سوئدی,0
1401,7,11,آغاز به کار نخستین فرستنده تلویزیون ایران,0
1401,7,11,بازگشت چارلز داروین,0
1401,7,11,در طی نشست لوکا,0
1401,7,12,شهادت امام حسن عسکری علیه السلام,0
1401,7,12,گشایش ساختمان تازه آرامگاه فردوسی شاعر بلندآوازه‌ی ایران,0
1401,7,12,قرارگرفتن اسپوتنیک ۱,0
1401,7,12,درگذشت ماکس پلانک فیزیک‌دان آلمانی و پدر نظریهٔ کوانتوم,0
1401,7,12,درگذشت نورمن ویزدوم هنرپیشه و کمدین معروف انگلیسی,0
1401,7,13,روز نیروی انتظامی,0
1401,7,13,روز جهانی معلم,0
1401,7,13,آغاز جمهوری پنجم فرانسه و جایگزینی نظام پارلمانیِ جمهوری چهارم با به نظام ریاستی,0
1401,7,13,درگذشت استیو جابز بنیانگذار و رئیس پیشین شرکت اپل,0
1401,7,13,استعفای «اسلوبودان میلوشویچ» رئیس جمهور وقت صربستان در جریان انقلاب پنجم اکتبر,0
1401,7,13,زادروز واتسلاو هاول نویسنده و اولین رئیس جمهور جمهوری چک,0
1401,7,13,درگذشت فریدون فروغی آهنگ‌ساز,0
1401,7,14,روز دامپزشکی,0
1401,7,14,ترور محمد انور سادات,0
1401,7,14,آغاز جنگ یوم کیپور و حمله ارتش‌های مصر و سوریه از دو جبهه به اسرائیل,0
1401,7,14,تأسیس انجمن جهانی قلم در لندن,0
1401,7,14,افتتاح کاباره پرآوازه‌ی «مولن‌روژ» در پاریس,0
1401,7,15,زادروز ولادیمیر پوتین دومین رئیس جمهور کشور روسیه بعد از فروپاشی اتحاد جماهیر شوروی,0
1401,7,15,زادروز هاینریش هیملر فرمانده اِس اِس و از مردان مقتدر آلمان نازی و مسئول اصلی هولوکاست,0
1401,7,15,حمله‌ی ارتش ایالات متحده آمریکا به افغانستان با هدف براندازی حکومت طالبان و دستگیری اعضای القاعده,0
1401,7,16,روز ملی کودک,0
1401,7,16,میلاد رسول اکرم به روایت اهل سنت,0
1401,7,16,آتش‌سوزی بزرگ شهر شیکاگو و سوختن ۱۷٬۴۵۰ خانه با ۲۵۰ تن کشته و ۹۰٬۰۰۰ نفر بی‌خانمان,0
1401,7,16,اعلان جنگ کشور مونته نگرو به امپراتوری عثمانی و آغاز جنگ اول بالکان,0
1401,7,16,زادروز اتو واربورگ زیست‌شناس آلمانی,0
1401,7,17,روز جهانی پست,0
1401,7,17,اعدام ارنستو چه‌گوارا توسط سربازان ارتش بولیوی به جرم تحریک برای برپایی یک انقلاب در بولیوی,0
1401,7,17,اعطای جایزه نوبل صلح به آندره ساخاروف دانشمند شوروی و معروف به «پدر بمب هیدروژنی»,0
1401,7,17,نخستین انتخابات ریاست جمهوری مردم افغانستان پس از سقوط حکومت طالبان,0
1401,7,17,زادروز جان لنون خواننده,0
1401,7,17,زادروز هرمان امیل فیشر شیمیدان آلمانی,0
1401,7,17,زادروز ماکس فون لائو فیزیک‌دان آلمانی,0
1401,7,18,روز جهانی مبارزه با حکم اعدام,0
1401,7,18,استقلال کشور فیجی از انگلستان,0
1401,7,18,درگذشت اورسن ولز کارگردان,0
1401,7,18,کشف تریتون,0
1401,7,19,روز جهانی دختر,0
1401,7,19,نخستین مأموریت همراه با آدم برنامه آپولو ناسا  از پایگاه پرتاب ۳۴ در دماغه کاناورال ایالت فلوریدا در ایالات متحده آمریکا,0
1401,7,19,گشایش دانشگاه سیدنی,0
1401,7,19,زادروز آمیتاب باچان بازیگر,0
1401,7,19,درگذشت جیمز ژول فیزیکدان انگلیسی,0
1401,7,20,روز بزرگداشت حافظ,0
1401,7,20,درگذشت دنیس ریچی  نویسنده زبان برنامه‌نویسی C و سیستم عامل UNIX,0
1401,7,20,زادروز لوچیانو پاواروتی خوانندهٔ اپرا اهل ایتالیا,0
1401,7,20,افتتاحیه بازی‌های المپیک تابستانی ۱۹۶۸ مکزیکوسیتی,0
1401,7,21,جشن پیروزی کاوه و فریدون,0
1401,7,21,میلاد رسول اکرم و امام جعفر صادق علیه السلام,0
1401,7,21,شروع ساخت کاخ سفید,0
1401,7,21,زادروز مارگارت تاچر نخست وزیر پادشاهی متحده بریتانیا و ایرلند شمالی بین سال‌های ۱۹۷۹ تا ۱۹۹۰ میلادی,0
1401,7,21,تأسیس تووا یکی از جمهوری‌های خودمختار روسیه در جنوب سیبری,0
1401,7,22,روز جهانی استاندارد,0
1401,7,22,شکستن دیوار صوتی توسط یک خلبان آمریکایی برای نخستین بار با سرعتی بیشتر از سرعت صوت,0
1401,7,22,درگذشت اروین رومل فرماندهٔ نیروهای آلمانی,0
1401,7,22,ورود رسمی بلغارستان به جنگ جهانی اول به طرفداری از آلمان و اتریش,0
1401,7,23,روز جهانی عصای سفید,0
1401,7,23,پرتاب نخستین فضاپیمای سرنشین دار چین به فضا بنام «شنزو ۵»,0
1401,7,23,زادروز فریدریش نیچه دانش‌پژوه و فیلسوف آلمانی,0
1401,7,23,درگذشت آندرئاس وزالیوس پزشک برجستهٔ بلژیکی,0
1401,7,23,زادروز خاچاطور آبوویان نویسنده,0
1401,7,24,روز جهانی غذا,0
1401,7,24,چین نخستین بمب اتمی خود را آزمایش کرد و به پنجمین قدرت اتمی دنیا تبدیل شد.,0
1401,7,24,زادروز یوجین اونیل نمایشنامه‌نویس برجستهٔ آمریکایی,0
1401,7,24,درگذشت جورج مارشال ,0
1401,7,25,روز جهانی ریشه کنی فقر,0
1401,7,25,حضور گروه موسیقی بیتلز برای نخستین بار در یک برنامه زنده تلویزیونی در شبکه «گِرِنادا» در شهر منچستر انگلستان,0
1401,7,25,درگذشت گوستاو کیرشهف فیزیکدان آلمانی,0
1401,7,25,شروع بکار وبگاه بانک اطلاعات اینترنتی فیلم‌ها (IMDB),0
1401,7,26,روز تربیت بدنی و ورزش,0
1401,7,26,درگذشت توماس ادیسون,0
1401,7,26,پرتاب فضاپیمای گالیله به فضا,0
1401,7,26,زادروز ابراهیم گلستان کارگردان,0
1401,7,26,زادروز آنری برگسونفیلسوف وادیب مشهور فرانسوی,0
1401,7,26,درگذشت سانتیاگو رامون کاخال‏ زیست‌شناس و پزشک اسپانیایی,0
1401,7,27,زادروز میگل آنخل آستوریاس شاعر و نویسندهٔ گواتمالائی,0
1401,7,27,زادروز سابراهمانین چاندراسکار اخترفیزیک‌دان آمریکایی,0
1401,7,27,نخستین فرود هواپیمای کنکورد,0
1401,7,28,زادروز جان دیویی از معروفترین فیلسوفان آمریکایی قرن بیستم,0
1401,7,28,درگذشت برت لنکستر بازیگر و تهیه‌کنندهٔ آمریکایی,0
1401,7,28,درگذشت پل دیراک فیزیکدان و ریاضیدان بریتانیایی,0
1401,7,28,اعدام سرهنگ عزت‌الله سیامک به همراه 9 تن دیگر به عنوان اولین گروه از افسران حزب توده بعد از ماجرای 28 مرداد,0
1401,7,28,زادروز جیمز چدویک فیزیکدان بریتانیایی,0
1401,7,29,اختراع لامپ برق توسط توماس ادیسون,0
1401,7,29,زادروز آلفرد نوبل ,0
1401,7,29,توافق اتمی کره شمالی و ایالات متحده آمریکا بر سر متوقف کردن ساخت جنگ‌افزار هسته‌ای,0
1401,7,29,زادروز آلفونس دولامارتین شاعر,0
1401,7,29,روز ملی کوهنورد,0
1401,7,30,ساخت نخستین ماشین فتوکپی با نام زیراکس,0
1401,7,30,زادروز کلینتون دیویسون فیزیکدان آمریکایی,0
1401,7,30,زادروز ایوان الکسیویچ بونین نویسنده و شاعر روس,0
1401,7,30,درگذشت آلبرت سنت-گیورگی ,0
1401,8,1,روز آمار و برنامه ریزی,0
1401,8,1,آغاز کار نخستین فرستنده تلویزیون دولتی ایران,0
1401,8,1,زادروز په له بازیکن سابق تیم ملی فوتبال برزیل ,0
1401,8,1,درگذشت هربرت هاپتمن ریاضی‌دان آمریکایی,0
1401,8,1,درگذشت ادوارد دویسی زیست‌شیمیدان آمریکایی,0
1401,8,2,تأسیس سازمان ملل متحد,0
1401,8,2,سقوط وال‌استریت در سال ۱۹۲۹ سقوط بازار سهام در بازار بورس نیویورک,0
1401,8,2,درگذشت لوئی رنو صنعت‌گر فرانسوی,0
1401,8,3,زادروز اواریست گالوا ریاضیدان فرانسوی,0
1401,8,3,درگذشت فریدون مشیری شاعر ایرانی,0
1401,8,3,زادروز پابلو پیکاسو نقاش,0
1401,8,4,درگذشت محمد بن عبداللّه بنیان‌گذار و پیامبر اسلام,0
1401,8,4,قتل حسن مجتبی امام سوم شیعیان توسط جعده دختر اشعث بن قیس کندی,0
1401,8,4,درگذشت کارلو کلودی نویسندهٔ کودک و نوجوان اهل ایتالیا,0
1401,8,5,زادروز جیمز کوک دریانورد و کاشف انگلیسی,0
1401,8,5,زادروز نیکولو پاگانینی آهنگساز و نوازنده زبردست ویولون اهل ایتالیا,0
1401,8,5,درگذشت وازگن سارگسیان فرمانده نظامی و سیاستمدار ارمنستانی,0
1401,8,6,هجرت محمد (ص) از مکه به مدینه و انتخاب این روز به عنوان مبدأ تاریخ مسلمانان در دو تقویم هجری شمسی و هجری قمری,0
1401,8,6,تاسیس دانشگاه هاروارد نخستین مؤسسه آموزش عالی در آمریکا,0
1401,8,6,زادروز جوناس سالک پزشک آمریکایی,0
1401,8,6,زادروز ویلیام هنری گیتس سوم مشهور به بیل گیتس مدیر شرکت مایکروسافت,0
1401,8,7,سالروز ورود کوروش بزرگ به بابل در سال 539 پیش از میلاد,0
1401,8,7,روز کوروش بزرگ: کوروش بزرگ بنیانگذار امپراتوری هخامنشیان در ایران,0
1401,8,7,زادروز الن جانسون سیرلیف رئیس جمهور لیبریا,0
1401,8,7,درگذشت جوزف پولیتزر روزنامه‌نگار معروف آمریکایی,0
1401,8,8,روز نوجوان,0
1401,8,8,زادروز تئودور هانش فیزیکدان آلمانی,0
1401,8,8,زادروز آیدین آغداشلو نقاش,0
1401,8,8,درگذشت هنری دونانت تاجر و فعال اجتماعی سوئیسی,0
1401,8,9,ترور ایندیرا گاندی نخست وزیر و یکی از برجسته‌ترین و بحث‌برانگیزترین رهبران هند,0
1401,8,9,زادروز جان کیتس شاعر برجستهٔ انگلیسی,0
1401,8,9,درگذشت محمد زکریای رازی پزشک,0
1401,8,10,آبان روز,0
1401,8,10,ویلیام شکسپیر نمایشنامه «اُتلو» را برای نخستین بار در کاخ «وایت هال» لندن به روی صحنه آورد.,0
1401,8,10,زادروز رابرت لافلین فیزیکدان آمریکایی,0
1401,8,10,درگذشت تئودور مومسن تاریخ‌دان,0
1401,8,11,ولادت امام حسن عسکری علیه السلام,0
1401,8,11,درگذشت پیتر دبای دانشمند هلندی,0
1401,8,11,زادروز جرج بول ,0
1401,8,11,زادروز میکائیل نالباندیان شاعر,0
1401,8,11,درگذشت پیتر دبای دانشمند هلندی,0
1401,8,12,اسپوتنیک ۲,0
1401,8,12,زادروز آمارتیا سن برندهٔ هندی جایزه نوبل اقتصاد,0
1401,8,12,الیمپ دگوژ نمایشنامه‌ نویس,0
1401,8,13,روز دانش آموز,0
1401,8,13,وفات حضرت معصومه سلام الله علیها,0
1401,8,13,تولد فردریک بانتینگ کاشف انسولین,0
1401,8,13,درگذشت نورمن فاستر رمزی ,0
1401,8,13,درگذشت مایکل کرایتون نویسنده,0
1401,8,14,روز فرهنگ عمومی,0
1401,8,14,زادروز محمدرضا اسحاقی گرجی,0
1401,8,14,زادروز پل ساباتیه شیمیدان فرانسوی,0
1401,8,14,درگذشت آیزایا برلین فیلسوف سیاسی,0
1401,8,15,جشن میانه پاییز,0
1401,8,15,آبراهام لینکلن برای یک دوره چهارساله به ریاست جمهوری ایالات متحده انتخاب شد,0
1401,8,15,درگذشت هانس فون اوبر شلپین بیوشیمیست آلمانی,0
1401,8,16,تولد ماری کوری کاشف پولونیم و رادیوم,0
1401,8,16,زادروز ماری کوری فیزیکدان و شیمی‌دان لهستانی,0
1401,8,16,زادروز ماری کوری فیزیکدان و شیمی‌دان لهستانی,0
1401,8,16,زادروز محمدتقی بهار ملقب به ملک‌الشعرا,0
1401,8,16,زادروز ماری کوری ,0
1401,8,16,درگذشت استیو مک‌کوئین بازیگر آمریکایی,0
1401,8,18,روز ملی کیفیت,0
1401,8,18,زادروز کریستف کلمب تاجر و دریانورد اسپانیایی,0
1401,8,18,زادروز محمد اقبال شاعر و فیلسوف بزرگ زبان فارسی,0
1401,8,19,تأسیس پلیس صلح بین‌ الملل,0
1401,8,19,زادروز فریدریش شیلر  نمایش‌نامه‌نویس و شاعر آلمانی,0
1401,8,20,زادروز فیودور میخاییلوویچ داستایوسکی نویسندهٔ سرشناس و تأثیرگذار روس,0
1401,8,20,درگذشت آرتوری ایلماری ویرتانن شیمیدان فنلاندی,0
1401,8,21,زادروز نیما یوشیج پدر شعر نو پارسی,0
1401,8,21,زادروز جان استرات ,0
1401,8,21,درگذشت هاراطون داویدیان بنیانگذار روانپزشکی درایران,0
1401,8,22,زادروز ادوارد دویسی زیست‌شیمیدان آمریکایی,0
1401,8,22,زادروز رابرت لویی استیونسن نویسندهٔ اسکاتلندی,0
1401,8,23,روز جهانی دیابت,0
1401,8,23,درگذشت سعید نفیسی,0
1401,8,24,روز کتاب و کتابخوانی,0
1401,8,25,درگذشت هنری تاب شیمیدان آمریکایی کانادایی,0
1401,8,25,درگذشت میلتون فریدمن اقتصاددان آمریکایی,0
1401,8,26,اختراع «موشواره» برای رایانه توسط دکتر داگلاس انگلبارت.,0
1401,8,26,زادروز مارتین اسکورسیزی ,0
1401,8,27,درگذشت والتر نرنست شیمیدان آلمانی,0
1401,8,27,زادروز لوئی داگر نقاش,0
1401,8,28,روز جهانی فلسفه,0
1401,8,28,درگذشت ستارخان ملقب به سردار ملی از سرداران جنبش مشروطه ایران,0
1401,8,28,درگذشت فرانتس شوبرت موسیقیدان اتریشی,0
1401,8,28,زادروز ایندیرا گاندی ,0
1401,8,28,روز جهانی آقایان,0
1401,8,29,روز جهانی کودک,0
1401,8,29,درگذشت لئو تولستوی نویسنده و فعال سیاسی و اجتماعی روس,0
1401,8,29,زادروز نادین گوردیمر نویسنده و فعال سیاسی اهل آفریقای جنوبی,0
1401,8,30,نخستین پرواز ثبت‌شده انسان با بالون توسط برادران مون‌گلفیه در پاریس,0
1401,8,30,زادروز ولتر,0
1401,9,1,آذر جشن,0
1401,9,1,درگذشت هانس آدولف کربس پزشک و زیست‌شیمیدان بریتانیایی-آلمانی,0
1401,9,2,درگذشت غلامحسین درویش معروف به «درویش‌خان»,0
1401,9,2,زادروز یوهان دیدریک وان در والس دانشمند و ترمودینامیک‌دان هلندی,0
1401,9,3,زادروز کیهان کلهر آهنگساز و نوازندهٔ برجسته ایرانی,0
1401,9,3,زادروز باروخ اسپینوزا ,0
1401,9,4,ارائه نظریه نسبیت عام توسط آلبرت انیشتین,0
1401,9,4,روز جهانی مبارزه با خشونت علیه زنان,0
1401,9,4,زادروز کارل بنز مهندس آلمانی ,0
1401,9,4,درگذشت جبار باغچه‌بان بنیان‌گذار نخستین کودکستان و نخستین مدرسه ناشنوایان ایران,0
1401,9,5,روز بسیج مستضعفان,0
1401,9,5,درگذشت هاینریش هرتز,0
1401,9,6,درگذشت یوجین اونیل نمایشنامه‌نویس آمریکایی,0
1401,9,6,درگذشت ایدا لاولیس ریاضیدان انگلیسی,0
1401,9,7,روز نیروی دریایی,0
1401,9,7,زادروز ویلیام بلیک شاعر و نقاش بریتانیایی,0
1401,9,7,زادروز کلود لوی-استروس قوم‌شناس و انسان‌شناس فرانسوی,0
1401,9,8,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز,0
1401,9,8,درگذشت یقیشه چارنتس شاعر,0
1401,9,8,زادروز گائتانو دونیزتی آهنگساز ایتالیایی,0
1401,9,9,جشن آذرگان ,0
1401,9,9,زادروز تئودور مومسن تاریخدان,0
1401,9,9,زادروز مارک توین نویسندهٔ آمریکایی,0
1401,9,10,روز مجلس,0
1401,9,10,روز جهانی ایدز,0
1401,9,11,مراسم تاج‌گذاری ناپلئون بُناپارت به عنوان امپراتور فرانسه در کلیسای نوتردام پاریس برگزار شد.,0
1401,9,11,کشته شدن میرزا کوچک خان جنگلی مبارز و رهبر جنبش ملی جنگل,0
1401,9,11,درگذشت لوییز اف لیلویر بیوشیمیست آرژانتینی,0
1401,9,12,روز جهانی معلولان,0
1401,9,12,درگذشت کلود شابرول کارگردان فرانسوی,0
1401,9,12,زادروز کیم دای جونگ رئیس‌جمهور کره جنوبی از سال ۱۹۹۸ تا ۲۰۰۳,0
1401,9,12,رسمی شدن قانون اساسی جمهوری اسلامی ایران,0
1401,9,13,روز بیمه,0
1401,9,13,زادروز توماس کارلایل ,0
1401,9,13,درگذشت توماس هانت مورگان زیست‌شناس آمریکایی,0
1401,9,14,درگذشت نلسون ماندلا نخستین رئیس جمهور آفریقای جنوبی,0
1401,9,15,روز حسابدار,0
1401,9,15,زادروز جرج پرتر شیمیدان انگلیسی,0
1401,9,16,روز دانشجو,0
1401,9,16,کناره گیری رضا شاه از سلطنت به نفع پسرش محمدرضا پهلوی در پی اشغال ایران در جنگ جهانی دوم توسط نیروهای متفقین,0
1401,9,16,درگذشت الی دوکامن,0
1401,9,17,زادروز داریوش مهرجویی کارگردان,0
1401,9,17,زادروز ژان سیبلیوس,0
1401,9,17,درگذشت جرج بول ریاضیدان و فیلسوف انگلیسی,0
1401,9,18,زادروز فریتس هابر شیمیدان آلمانی,0
1401,9,18,درگذشت گوستاف دالن کارخانه‌دار سوئدی,0
1401,9,19,زادروز حیدر رقابی متخلص به هاله از شاعران معاصر اهل ایران,0
1401,9,19,زادروز ایدا لاولیس ,0
1401,9,19,درگذشت آلفرد نوبل شیمیدان,0
1401,9,20,زادروز نجیب محفوظ نویسنده و نمایشنامه‌نویس مصری,0
1401,9,20,درگذشت ونسانت دو وینیو بیوشیمیدان آمریکایی,0
1401,9,20,درگذشت ابوالحسن صدیقی نقاش و مجسمه‌ساز برجستهٔ ایرانی,0
1401,9,20,روز جهانی کوه نوردی,0
1401,9,21,زادروز احمد شاملو شاعر و نویسنده و مترجم ایرانی,0
1401,9,21,زادروز آلفرد ورنر شیمیدان سوئیسی,0
1401,9,22,درگذشت ویکتور گرینیارد شیمیدان فرانسوی,0
1401,9,22,درگذشت پل ساموئلسون اقتصاددان اهل ایالات متحده آمریکا,0
1401,9,23,درگذشت ویسنته آله‌ایخاندره شاعر برجستهٔ متولد کشور اسپانیا,0
1401,9,23,زادروز تیکو براهه,0
1401,9,24,زادروز آنری بکرل فیزیکدان فرانسوی,0
1401,9,24,درگذشت ولفگانگ پائولی فیزیکدان بلندپایه اتریشی,0
1401,9,25,روز پژوهش,0
1401,9,25,درگذشت ویلیام سامرست موآم,0
1401,9,26,روز حمل و نقل,0
1401,9,26,زادروز لودویگ فان بتهوون,0
1401,9,27,زادروز ویلی برانت سیاستمدار آلمانی,0
1401,9,27,زادروز استیون اسپیلبرگ کارگردان,0
1401,9,28,زادروز آلبرت آبراهام مایکلسون فیزیکدان آمریکایی روس‌تبار,0
1401,9,28,درگذشت رابرت میلیکان فیزیکدان برجستهٔ آمریکایی,0
1401,9,29,زادروز دیوید بوهم فیزیک دان مشهور آمریکایی,0
1401,9,29,زادروز یاروسلاو هیروفسکی شیمیدان و مخترع اهل جمهوری چک,0
1401,9,29,درگذشت جان استاینبک نویسندهٔ آمریکایی,0
1401,9,30,جشن شب یلدا,0
1401,10,1,روز میلاد خورشید؛ جشن خرم روز,0
1401,10,2,درگذشت آنتونی فوکر بنیانگذار شرکت فوکر,0
1401,10,3,زادروز احمد محمود نویسندهٔ معاصر ایرانی,0
1401,10,3,درگذشت اکبر رادی نمایشنامه نویس ایرانی,0
1401,10,4,جشن کریسمس,0
1401,10,4,زادروز اسحاق نیوتن فیزیکدان و ریاضیدان انگلیسی,0
1401,10,4,درگذشت چارلی چاپلین بازیگر,0
1401,10,5,سالروز زمین لرزه ی بم در سال 1382,0
1401,10,5,سالروز شهادت آشو زرتشت,0
1401,10,6,شهادت حضرت فاطمه زهرا سلام الله علیها,0
1401,10,6,زادروز یوهانس کپلر دانشمند,0
1401,10,7,زادروز فروغ فرخزاد شاعر ایرانی,0
1401,10,7,درگذشت سوزان سونتاگ نویسنده,0
1401,10,8,دی به آذر روز,0
1401,10,8,زادروز فروغ فرخزاد شاعر ایرانی,0
1401,10,9,درگذشت رومن رولان نویسنده فرانسوی,0
1401,10,9,زادروز فرانسیس-آندره وینسنت نقاش فرانسوی,0
1401,10,10,درگذشت جرارد دبرو اقتصاددان و ریاضیدان فرانسوی,0
1401,10,10,زادروز لیلیت تریان مجسمه‌ساز ایرانی,0
1401,10,11,جشن آغاز سال نو میلادی,0
1401,10,12,روز حافظ,0
1401,10,13,درگذشت نیما یوشیج پدر شعر نو پارسی,0
1401,10,14,زادروز لوئی بریل ابداع کنندهٔ خط بریل,0
1401,10,15,دی به مهر روز,0
1401,10,15,زادروز شاه جهان پنجمین امپراتور سلسله گورکانیان هند,0
1401,10,15,کشته شدن منصور ستاری از فرماندهان نیروی هوایی ارتش جمهوری اسلامی ایران,0
1401,10,16,زادروز جبران خلیل جبران نویسندهٔ سرشناس آمریکایی لبنانی‌الاصل,0
1401,10,16,درگذشت لوئی بریل ابداع کننده خط بریل,0
1401,10,17,اعدام بابک خرمدین به دست معتصم,0
1401,10,17,درگذشت نیکولا تسلا ,0
1401,10,18,زادروز استیون هاوکینگ فیزیکدان و کیهان‌شناس بریتانیایی,0
1401,10,18,درگذشت گالیلئو گالیله دانشمند و مخترع سرشناس ایتالیائی,0
1401,10,19,زادروز سیمون دو بووار فیلسوف و نویسندهٔ فمینیست فرانسوی,0
1401,10,19,درگذشت جیمز مک‌گیل بیوکنن اقتصاددان آمریکایی,0
1401,10,20,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار,0
1401,10,20,درگذشت گابریلا میسترال شاعر,0
1401,10,21,درگذشت کارل دیوید آندرسون فیزیکدان آمریکایی,0
1401,10,22,زادروز جک لندن نویسنده آمریکایی,0
1401,10,22,زادروز محسن هشترودی ریاضی‌دان,0
1401,10,23,دی به دین روز,0
1401,10,23,ولادت حضرت فاطمه زهرا سلام الله علیها و روز مادر,0
1401,10,23,زادروز ویلهلم وین فیزیکدان آلمانی,0
1401,10,24,زادروز آلبرت شوایتسر پزشک و موسیقیدان آلمانی,0
1401,10,24,درگذشت ادموند هالی منجم,0
1401,10,25,موزه بریتانیا در لندن برای بازدید عموم گشایش یافت,0
1401,10,25,نخستین مکالمه تلفنی میان نیویورک و سانفرانسیسکو برقرار شد.,0
1401,10,25,ویکی‌پدیای انگلیسی بزرگترین و قدیمی‌ترین نسخه دانشنامه ویکی‌پدیا آغاز به کار کرد.,0
1401,10,26,درگذشت آرتورو توسکانینی  آهنگساز و موسیقی‌دان و رهبر ارکستر ایتالیایی.,0
1401,10,27,اجرای توافق نامه‌ی برجام,0
1401,10,28,زادروز یوایچیرو نامبو فیزیکدان ژاپنی-آمریکایی,0
1401,10,28,درگذشت رودیارد کیپلینگ نویسنده و رمان‌نویس اهل کشور انگلستان با اصلیت هندی,0
1401,10,29,برای اولین بار,0
1401,10,29,درگذشت اشو عارف,0
1401,10,30,کشف اشعه ایکس توسط ویلهلم کنراد رونتگن فیزیکدان آلمانی.,0
1401,10,30,زادروز یوهانس ویلهلم ینسن نویسنده دانمارکی,0
1401,11,1,زادروز فردوسی,0
1401,11,1,درگذشت جرج اورول,0
1401,11,2,بهمن روز,0
1401,11,2,زادروز لو لانداو فیزیکدان اهل شوروی,0
1401,11,3,ولادت  امام محمد باقر علیه السلام,0
1401,11,3,زادروز درک والکوت شاعر و نمایشنامه نویس انگلیسی,0
1401,11,3,درگذشت سالوادور دالی,0
1401,11,5,جشن نوسره,0
1401,11,5,شهادت امام علی النقی الهادی علیه السلام,0
1401,11,5,زادروز رابرت بویل,0
1401,11,6,درگذشت ادوارد جنر,0
1401,11,6,درگذشت نیکلاوس اتو,0
1401,11,7,زادروز ولفگانگ آمادئوس موتسارت,0
1401,11,7,درگذشت یوهان گوتلیب فیشته,0
1401,11,8,درگذشت ویلیام باتلر ییتس,0
1401,11,9,زادروز آنتوان چخوف,0
1401,11,9,درگذشت فریتس هابر,0
1401,11,10,جشن سده,0
1401,11,10,درگذشت ماهاتما گاندی,0
1401,11,11,درگذشت جان گالزورثی,0
1401,11,12,بازگشت امام خمینی (ره) به ایران,0
1401,11,12,ولادت امام محمد تقی علیه السلام,0
1401,11,12,درگذشت ورنر کارل هایزنبرگ,0
1401,11,12,زادروز امیلیو گینو سگر,0
1401,11,13,درگذشت دمیتری مندلیف,0
1401,11,13,زادروز جیمز جویس,0
1401,11,14,زادروز فلیکس مندلسون,0
1401,11,14,درگذشت آگوست هورش,0
1401,11,15,جشن میانه زمستان,0
1401,11,15,ولادت امام علی علیه السلام و روز پدر,0
